Geo Point;Geo Shape;CODE_EXPL;NOM_EXPL;ID_HASTUS;NOM_ARRET;ADRESSE;X_PHYS;Y_PHYS;X_PROJ;Y_PROJ;X_DECALE;Y_DECALE;CONC_LIGNE;CONC_PTY;CONC_MODE;CODE_INSEE;COMMUNE
43.55285698307854, 1.2487114380092001;"{""coordinates"": [1.2487114380092, 43.55285698307854], ""type"": ""Point""}";6192449487677451;tisseo;17041;Bastards;CHEMIN DES BASTARDS;1558501.0;2262892.0;1558503.2;2262886.4;1558501.57541196;2262891.12871163;116;116/3;bus;31424;PLAISANCE-DU-TOUCH
43.63468813958564, 1.4309087861542276;"{""coordinates"": [1.430908786154228, 43.63468813958564], ""type"": ""Point""}";6192449487677451;tisseo;531;Bastiat;AVENUE DES ÉTATS-UNIS;1573390.0;2271691.0;1573397.9;2271693.2;1573393.02930447;2271692.07025443;15 29;15/5 29/36;bus;31555;TOULOUSE
43.51763767281813, 1.5578671969432416;"{""coordinates"": [1.557867196943242, 43.51763767281813], ""type"": ""Point""}";6192449487677451;tisseo;24221;Bastié;AVENUE DE LA MAIRIE;1583410.0;2258505.0;1583407.2;2258500.0;1583409.97350098;2258504.16025147;80;80/11;bus;31169;ESCALQUENS
43.6504382253149, 1.4716391525192645;"{""coordinates"": [1.471639152519264, 43.6504382253149], ""type"": ""Point""}";6192449487677451;tisseo;10112;Bayonne;ROUTE DE BESSIÈRES;1576708.0;2273380.0;1576703.6;2273380.0;1576708.59332492;2273380.25827543;SC10;SC10/4;scolaire;31561;L'UNION
43.53029782751031, 1.404127846181714;"{""coordinates"": [1.404127846181714, 43.53029782751031], ""type"": ""Point""}";6192449487677451;tisseo;11310;Bd de l'Europe;D63;1571009.0;2260136.0;1571012.3;2260139.7;1571008.83966513;2260136.09083353;L05;L05/18;lineo;31433;PORTET-SUR-GARONNE
43.67026248603397, 1.3727215235815957;"{""coordinates"": [1.372721523581596, 43.67026248603397], ""type"": ""Point""}";6192449487677451;tisseo;16870;Beau Soleil;RUE DES PINS;1568772.0;2275732.0;1568773.4;2275726.3;1568772.69289322;2275731.24974747;70;70/26;bus;31056;BEAUZELLE
43.49128310992772, 1.382368533714225;"{""coordinates"": [1.382368533714225, 43.49128310992772], ""type"": ""Point""}";6192449487677451;tisseo;11770;Beaucru;RUE DES PYRÉNÉES;1569167.0;2255836.0;1569164.1;2255831.6;1569167.00619097;2255835.66866736;317;317/11;bus;31460;ROQUETTES
43.71015771827759, 1.3699807085244216;"{""coordinates"": [1.369980708524422, 43.71015771827759], ""type"": ""Point""}";6192449487677451;tisseo;13601;Beauté;RUE DE LA BEAUTÉ;1568637.0;2280168.0;1568641.6;2280163.8;1568638.26237446;2280167.52293644;SC32;SC32/10;scolaire;31205;GAGNAC-SUR-GARONNE
43.6602329598192, 1.3694551803559998;"{""coordinates"": [1.369455180356, 43.6602329598192], ""type"": ""Point""}";6192449487677451;tisseo;60161;Beauzelle  - Aeroscopia;BOULEVARD DE L'EUROPE;1568487.0;2274623.0;1568490.2;2274624.9;1568485.76582804;2274622.58956303;1005;1005/22 1005/25 1005/26 1005/27;tram;31069;BLAGNAC
43.527261679487076, 1.5884968632523573;"{""coordinates"": [1.588496863252357, 43.527261679487076], ""type"": ""Point""}";6192449487677451;tisseo;25100;Bel Horizon;BEL HORIZON;1585904.0;2259532.0;1585906.6;2259534.3;1585902.39980311;2259531.58737284;201;201/10 201/9;bus;31402;ODARS
43.65997729864722, 1.4892182457402745;"{""coordinates"": [1.489218245740275, 43.65997729864722], ""type"": ""Point""}";6192449487677451;tisseo;10520;Belle Hôtesse;D888;1578145.0;2274414.0;1578143.6;2274417.6;1578145.7078933;2274413.06604082;73;73/82;bus;31561;L'UNION
43.566024083589184, 1.3979815907224824;"{""coordinates"": [1.397981590722482, 43.566024083589184], ""type"": ""Point""}";6192449487677451;tisseo;40011;Bellefontaine;INCONNU;1570666.0;2264142.0;1570665.2;2264145.8;1570667.16143048;2264141.20078371;A;A/2;metro;31555;TOULOUSE
43.553453272013535, 1.5268199965780813;"{""coordinates"": [1.526819996578081, 43.553453272013535], ""type"": ""Point""}";6192449487677451;tisseo;27391;Bellières;AVENUE JEAN BELLIÈRES;1580970.0;2262527.0;1580971.6;2262530.5;1580970.21362436;2262525.69604719;109;109/12;bus;31506;SAINT-ORENS-DE-GAMEVILLE
43.606519652813695, 1.473928163981627;"{""coordinates"": [1.473928163981627, 43.606519652813695], ""type"": ""Point""}";6192449487677451;tisseo;881;Belloc Cité;AVENUE DE LA GLOIRE;1576804.0;2268498.0;1576805.9;2268501.6;1576803.5140642;2268497.20599154;51;51/11;bus;31555;TOULOUSE
43.60627911343572, 1.474801384166349;"{""coordinates"": [1.474801384166349, 43.60627911343572], ""type"": ""Point""}";6192449487677451;tisseo;880;Belloc Cité;AVENUE DE LA GLOIRE;1576874.0;2268470.0;1576867.1;2268467.2;1576869.62441658;2268471.51593802;51;51/10;bus;31555;TOULOUSE
43.61608296368823, 1.505855052169157;"{""coordinates"": [1.505855052169157, 43.61608296368823], ""type"": ""Point""}";6192449487677451;tisseo;17790;Benech;CHEMIN DES PINS;1579400.0;2269514.0;1579401.3;2269507.8;1579400.5138133;2269512.73780421;106 51;106 51/11;TAD bus;31044;BALMA
43.53345560605906, 1.2263002075615947;"{""coordinates"": [1.226300207561595, 43.53345560605906], ""type"": ""Point""}";6192449487677451;tisseo;17150;Benech;ROUTE DE TARBES;1556645.0;2260775.0;1556648.0;2260770.1;1556645.62792634;2260774.50150369;116 315 401;116/3 315/12 401/6;bus;31187;FONSORBES
43.60534862327646, 1.3550760776471102;"{""coordinates"": [1.35507607764711, 43.60534862327646], ""type"": ""Point""}";6192449487677451;tisseo;28711;Benozzi;AVENUE HENRI MARTRE;1567208.0;2268549.0;1567214.7;2268549.0;1567209.74584916;2268549.67556602;25 63;25/3 63/16;bus;31555;TOULOUSE
43.51085204412703, 1.3885797932789958;"{""coordinates"": [1.388579793278996, 43.51085204412703], ""type"": ""Point""}";6192449487677451;tisseo;11611;Berdoulat;RUE D'ANDORRE;1569711.0;2258000.0;1569706.1;2257999.4;1569710.99373568;2258000.42535414;311 316 317;311/9 316/11 317/10;bus;31420;PINSAGUEL
43.49742515531573, 1.3152018606768945;"{""coordinates"": [1.315201860676894, 43.49742515531573], ""type"": ""Point""}";6192449487677451;tisseo;13011;Bergeaud;RUE BOLTAR;1563749.0;2256625.0;1563746.4;2256628.9;1563749.84948883;2256625.28046594;58;58/1 58/2 58/3 58/4 58/5 58/6;bus;31547;SEYSSES
43.464488169026566, 1.3335122693218195;"{""coordinates"": [1.33351226932182, 43.464488169026566], ""type"": ""Point""}";6192449487677451;tisseo;70261;Bernard IV;AVENUE BERNARD IV;1565157.0;2252937.0;1565155.3;2252939.9;1565157.94150944;2252935.65471698;305 306;305/2 306/11;bus;31395;MURET
43.60852005324015, 1.3775517339314503;"{""coordinates"": [1.37755173393145, 43.60852005324015], ""type"": ""Point""}";6192449487677451;tisseo;630;Bertier;ROUTE DE BAYONNE;1569029.0;2268866.0;;;1569029.0;2268866.0;63 L02;63/16 L02/8;bus lineo;31555;TOULOUSE
43.58278477481553, 1.3899880882890248;"{""coordinates"": [1.389988088289025, 43.58278477481553], ""type"": ""Point""}";6192449487677451;tisseo;28190;Bibliothèque;AVENUE JEAN BAYLET;1569978.0;2265988.0;1569978.2;2265981.9;1569978.27935508;2265986.89937024;87;87/32 87/36;bus;31555;TOULOUSE
43.574810498250315, 1.4109389720763346;"{""coordinates"": [1.410938972076335, 43.574810498250315], ""type"": ""Point""}";6192449487677451;tisseo;670;Bigorre;RUE DE BIGORRE;1571653.0;2265070.0;1571658.9;2265068.2;1571654.34468795;2265070.26134232;13;13/10;bus;31555;TOULOUSE
43.608361550642954, 1.3823010663802553;"{""coordinates"": [1.382301066380255, 43.608361550642954], ""type"": ""Point""}";6192449487677451;tisseo;16380;Bisson;ROUTE DE BAYONNE;1569412.0;2268841.0;1569410.9;2268835.2;1569412.23293027;2268840.0190556;35 63 L02;35/2 63/16 L02/8;bus lineo;31555;TOULOUSE
43.608287151963395, 1.3834180771874411;"{""coordinates"": [1.383418077187441, 43.608287151963395], ""type"": ""Point""}";6192449487677451;tisseo;16381;Bisson;ROUTE DE BAYONNE;1569502.0;2268831.0;1569501.6;2268834.3;1569502.24497256;2268829.34177346;35 63 L02;35/1 63/2 L02/9;bus lineo;31555;TOULOUSE
43.66382971695967, 1.5093104682102292;"{""coordinates"": [1.509310468210229, 43.66382971695967], ""type"": ""Point""}";6192449487677451;tisseo;10400;Blanqui;CHEMIN DE MONTRABÉ;1579773.0;2274813.0;1579768.8;2274809.6;1579772.51647073;2274812.94482366;68;68/5;bus;31488;SAINT-JEAN
43.72161410644552, 1.4741357259494956;"{""coordinates"": [1.474135725949496, 43.72161410644552], ""type"": ""Point""}";6192449487677451;tisseo;31080;Blés;RUE JEAN MERMOZ;1577053.0;2281283.0;1577049.4;2281279.5;1577052.84681681;2281283.12207867;SC25;SC25/1 SC25/2;scolaire;31364;MONTBERON
43.57021602718102, 1.4504687173052564;"{""coordinates"": [1.450468717305256, 43.57021602718102], ""type"": ""Point""}";6192449487677451;tisseo;700;Bon Voisin;CHEMIN DE LA SALADE PONSAN;1574836.0;2264500.0;1574841.3;2264501.3;1574836.38830717;2264500.36443946;54;54/17;bus;31555;TOULOUSE
43.51371152880496, 1.556339383966129;"{""coordinates"": [1.556339383966129, 43.51371152880496], ""type"": ""Point""}";6192449487677451;tisseo;18890;Borde Haute;CHEMIN D'EN POUTET;1583279.0;2258071.0;1583281.9;2258073.9;1583278.62091087;2258070.12540407;204 79;204/11 79/32;bus;31169;ESCALQUENS
43.57803497521148, 1.3219063084654166;"{""coordinates"": [1.321906308465417, 43.57803497521148], ""type"": ""Point""}";6192449487677451;tisseo;24400;Bordeneuve;RUE DU PETIT TRAIN;1564470.0;2265568.0;1564473.0;2265562.8;1564470.76788354;2265567.27410953;48 63 L03;48/2 63/16 L03/9;bus lineo;31557;TOURNEFEUILLE
43.640618120903326, 1.4521016954088821;"{""coordinates"": [1.452101695408882, 43.640618120903326], ""type"": ""Point""}";6192449487677451;tisseo;20820;Borderouge;BOULEVARD ANDRÉ NETWILLER;1575112.0;2272318.0;1575113.9;2272316.5;1575110.36446609;2272320.03553391;33;33/11 33/12 33/13 33/14 33/15;bus;31555;TOULOUSE
43.64052900116571, 1.4514965685329522;"{""coordinates"": [1.451496568532952, 43.64052900116571], ""type"": ""Point""}";6192449487677451;tisseo;31000;Borderouge;AVENUE MAURICE BOURGÈS-MAUNOURY;1575063.0;2272309.0;1575060.4;2272304.0;1575057.63566276;2272299.86277044;SC02;SC02/3 SC02/4;scolaire;31555;TOULOUSE
43.454971968333815, 1.389260399638484;"{""coordinates"": [1.389260399638484, 43.454971968333815], ""type"": ""Point""}";6192449487677451;tisseo;70721;Bosc;AVENUE DU COMMINGES;1569647.0;2251792.0;1569650.2;2251797.1;1569647.96393202;2251792.62786404;316;316/11;bus;31248;LABARTHE-SUR-LÈZE
43.69577887295546, 1.4755269443345542;"{""coordinates"": [1.475526944334554, 43.69577887295546], ""type"": ""Point""}";6192449487677451;tisseo;30801;Bosquets;ROUTE DE LAUNAGUET;1577113.0;2278411.0;1577111.2;2278413.0;1577114.97844541;2278409.72534731;SC22;SC22/1;scolaire;31497;SAINT-LOUP-CAMMAS
43.6956672914479, 1.4752567851285772;"{""coordinates"": [1.475256785128577, 43.6956672914479], ""type"": ""Point""}";6192449487677451;tisseo;30800;Bosquets;ROUTE DE LAUNAGUET;1577091.0;2278399.0;1577096.3;2278395.4;1577092.485522;2278398.63260848;SC22;SC22/2;scolaire;31497;SAINT-LOUP-CAMMAS
43.52316785476304, 1.3629912960222736;"{""coordinates"": [1.362991296022274, 43.52316785476304], ""type"": ""Point""}";6192449487677451;tisseo;20131;Bourrouil;ROUTE DE PORTET;1567669.0;2259408.0;1567671.6;2259401.8;1567670.21230174;2259406.60357091;85;85/19;bus;31588;VILLENEUVE-TOLOSANE
43.54477894352133, 1.5179822309132696;"{""coordinates"": [1.51798223091327, 43.54477894352133], ""type"": ""Point""}";6192449487677451;tisseo;18070;Bousquet;D16;1580239.0;2261576.0;1580242.8;2261579.0;1580238.82997223;2261575.96044748;80;80/12;bus;31254;LABÈGE
43.68570941751452, 1.4916196696090502;"{""coordinates"": [1.49161966960905, 43.68570941751452], ""type"": ""Point""}";6192449487677451;tisseo;10861;Bouzigues;ROUTE DE BAZUS;1578390.0;2277269.0;1578390.1;2277263.3;1578390.65215763;2277268.26941867;SC10 SC21;SC10/3 SC21/2;scolaire;31484;SAINT-GENIÈS-BELLEVUE
43.600851966784276, 1.4192793410191533;"{""coordinates"": [1.419279341019153, 43.600851966784276], ""type"": ""Point""}";6192449487677451;tisseo;761;Braves;RUE DES FONTAINES;1572381.0;2267950.0;1572383.6;2267954.0;1572381.57746993;2267949.42732331;66;66/3;bus;31555;TOULOUSE
43.60892002700992, 1.2346633734072818;"{""coordinates"": [1.234663373407282, 43.60892002700992], ""type"": ""Point""}";6192449487677451;tisseo;22630;Brax Maudinat;ROUTE DE LÉGUEVIN;1557497.0;2269143.0;1557503.4;2269140.7;1557498.88733427;2269142.85310195;32;32/5 32/7;bus;31088;BRAX
43.58978074124101, 1.3656888792049922;"{""coordinates"": [1.365688879204992, 43.58978074124101], ""type"": ""Point""}";6192449487677451;tisseo;15321;Briqueterie;AVENUE JEAN JAURÈS;1568031.0;2266803.0;1568030.5;2266808.3;1568031.76897177;2266803.463709;L03;L03/10;lineo;31557;TOURNEFEUILLE
43.57739082795134, 1.479596817923605;"{""coordinates"": [1.479596817923605, 43.57739082795134], ""type"": ""Point""}";6192449487677451;tisseo;771;Bréguet;AVENUE LOUIS BREGUET;1577203.0;2265254.0;1577199.9;2265256.3;1577204.21919284;2265253.78115652;37 SC08;37/17 SC08/2 SC08/3;bus scolaire;31555;TOULOUSE
43.65052738882526, 1.340889341048387;"{""coordinates"": [1.340889341048387, 43.65052738882526], ""type"": ""Point""}";6192449487677451;tisseo;19381;Buette;ROUTE DE TOULOUSE;1566162.0;2273590.0;1566165.0;2273593.6;1566161.78800593;2273589.76814743;171 74;171 74/14 74/7 74/9;TAD bus;31150;CORNEBARRIEU
43.621835385967195, 1.5205594822522812;"{""coordinates"": [1.520559482252281, 43.621835385967195], ""type"": ""Point""}";6192449487677451;tisseo;17450;Busquet;ROUTE DE BALMA;1580598.0;2270132.0;1580595.6;2270140.7;1580597.53270315;2270136.0886381;102 106;102/5 106;TAD bus;31418;PIN-BALMA
43.64977781218791, 1.382033265104846;"{""coordinates"": [1.382033265104846, 43.64977781218791], ""type"": ""Point""}";6192449487677451;tisseo;27282;Buxtehude;ROUTE DE GRENADE;1569479.0;2273442.0;1569474.4;2273439.5;1569478.85561462;2273441.7688099;70;70/23 70/26;bus;31069;BLAGNAC
43.577747637516474, 1.3513492125625435;"{""coordinates"": [1.351349212562543, 43.577747637516474], ""type"": ""Point""}";6192449487677451;tisseo;15761;Cabanon;AVENUE DU MARQUISAT;1566847.0;2265489.0;1566846.1;2265491.1;1566848.63249946;2265486.78879988;67;67/16;bus;31557;TOURNEFEUILLE
43.635241767089575, 1.4627487123906724;"{""coordinates"": [1.462748712390672, 43.635241767089575], ""type"": ""Point""}";6192449487677451;tisseo;911;Cabarette;CHEMIN DE LANUSSE;1575960.0;2271705.0;1575959.5;2271711.4;1575960.20710678;2271706.45025253;19;19/30;bus;31555;TOULOUSE
43.67686893741564, 1.3221999531668198;"{""coordinates"": [1.32219995316682, 43.67686893741564], ""type"": ""Point""}";6192449487677451;tisseo;19790;Cague L'Oule;ROUTE DE CORNEBARRIEU;1564713.0;2276546.0;1564707.7;2276545.3;1564712.66766336;2276545.86773295;170 171 71;170 171 71/28;TAD bus;31032;AUSSONNE
43.49975859987709, 1.4229687041621926;"{""coordinates"": [1.422968704162193, 43.49975859987709], ""type"": ""Point""}";6192449487677451;tisseo;12100;Calaria;AVENUE AIGNAN CARRIÈRE;1572468.0;2256715.0;;;1572468.0;2256715.0;119;119;TAD;31259;LACROIX-FALGARDE
43.499922956946094, 1.4231376068362565;"{""coordinates"": [1.423137606836256, 43.499922956946094], ""type"": ""Point""}";6192449487677451;tisseo;12101;Calaria;AVENUE AIGNAN CARRIÈRE;1572482.0;2256733.0;;;1572482.0;2256733.0;119;119;TAD;31259;LACROIX-FALGARDE
43.58101063690987, 1.4646835916829013;"{""coordinates"": [1.464683591682901, 43.58101063690987], ""type"": ""Point""}";6192449487677451;tisseo;931;Cale;CHEMIN DE LA CALE;1576006.0;2265678.0;1576003.9;2265673.0;1576005.90409417;2265677.58078667;27;27/7;bus;31555;TOULOUSE
43.629382660161724, 1.4764546710303275;"{""coordinates"": [1.476454671030327, 43.629382660161724], ""type"": ""Point""}";6192449487677451;tisseo;1800;Cambard;AVENUE D'ATLANTA;1577054.0;2271034.0;1577049.6;2271032.3;1577054.38903364;2271033.7366321;33 43 76;33/11 33/14 43/123 76/42;bus;31555;TOULOUSE
43.598265123549865, 1.3710731982935704;"{""coordinates"": [1.37107319829357, 43.598265123549865], ""type"": ""Point""}";6192449487677451;tisseo;16060;Camille Claudel;CHEMIN DE TOURNEFEUILLE;1568484.0;2267737.0;1568480.5;2267741.0;1568483.8479312;2267737.28632841;35;35/1;bus;31555;TOULOUSE
43.56132713705752, 1.3948370560271197;"{""coordinates"": [1.39483705602712, 43.56132713705752], ""type"": ""Point""}";6192449487677451;tisseo;951;Camus;CHEMIN DE LESTANG;1570324.0;2263597.0;1570328.7;2263597.9;1570323.7;2263597.9;L04;L04/41;lineo;31555;TOULOUSE
43.666024206848704, 1.381192949311415;"{""coordinates"": [1.381192949311415, 43.666024206848704], ""type"": ""Point""}";6192449487677451;tisseo;29910;Camélias;RUE DES ÉCOLES;1569446.0;2275248.0;1569443.3;2275242.8;1569445.9499947;2275247.03999152;70;70/26;bus;31056;BEAUZELLE
43.669491301182866, 1.283212678311686;"{""coordinates"": [1.283212678311686, 43.669491301182866], ""type"": ""Point""}";6192449487677451;tisseo;29470;Cantegril;ROUTE DE PIBRAC;1561553.0;2275790.0;1561557.4;2275789.9;1561552.42182887;2275790.36670354;171 74 75;171 74/15 74/16 75/9;TAD bus;31351;MONDONVILLE
43.66955631518882, 1.2833472704004125;"{""coordinates"": [1.283347270400413, 43.66955631518882], ""type"": ""Point""}";6192449487677451;tisseo;29471;Cantegril;ROUTE DE PIBRAC;1561564.0;2275797.0;1561558.0;2275798.0;1561562.99065517;2275797.69444968;171 74 75;171 74/7 74/9 75/8;TAD bus;31351;MONDONVILLE
43.541363522926325, 1.53180172571177;"{""coordinates"": [1.53180172571177, 43.541363522926325], ""type"": ""Point""}";6192449487677451;tisseo;18781;Canteloup;D57;1581349.0;2261177.0;1581354.3;2261173.7;1581350.35842108;2261176.77635428;79;79/29;bus;31254;LABÈGE
43.54129246967166, 1.5318776849370437;"{""coordinates"": [1.531877684937044, 43.54129246967166], ""type"": ""Point""}";6192449487677451;tisseo;18780;Canteloup;D57;1581355.0;2261169.0;1581352.6;2261171.5;1581356.5347383;2261168.41490121;79;79/31;bus;31254;LABÈGE
43.598209068549025, 1.3187503767353124;"{""coordinates"": [1.318750376735312, 43.598209068549025], ""type"": ""Point""}";6192449487677451;tisseo;23221;Cap Sicié;CHEMIN DE LA NASQUE;1564260.0;2267814.0;1564261.4;2267817.3;1564260.16348868;2267812.45530809;55;55/8;bus;31149;COLOMIERS
43.57875262397622, 1.4907695724489363;"{""coordinates"": [1.490769572448936, 43.57875262397622], ""type"": ""Point""}";6192449487677451;tisseo;8270;Capdenier;CHEMIN DE LA TERRASSE;1578108.0;2265389.0;1578113.5;2265390.0;1578108.53505863;2265389.40893555;L08;L08/52;lineo;31555;TOULOUSE
43.56340813688596, 1.2956406985016022;"{""coordinates"": [1.295640698501602, 43.56340813688596], ""type"": ""Point""}";6192449487677451;tisseo;15900;Capelles;BOULEVARD DES CAPELLES;1562316.0;2263986.0;1562321.7;2263984.5;1562317.1278567;2263986.52373556;67;67/17;bus;31424;PLAISANCE-DU-TOUCH
43.59498466464793, 1.3435879438345628;"{""coordinates"": [1.343587943834563, 43.59498466464793], ""type"": ""Point""}";6192449487677451;tisseo;23351;Capoul;BOULEVARD PAUL VALÉRY;1566258.0;2267416.0;1566253.9;2267419.8;1566257.8354627;2267416.71582534;32;32/4;bus;31149;COLOMIERS
43.609778519068534, 1.4959121037642307;"{""coordinates"": [1.495912103764231, 43.609778519068534], ""type"": ""Point""}";6192449487677451;tisseo;17230;Caraïbes;AVENUE DE TOULOUSE;1578585.0;2268828.0;1578584.8;2268832.0;1578585.31014433;2268827.02609281;106 51 72 84;106 51/11 72/112 84/44;TAD bus;31044;BALMA
43.59970740404689, 1.4843799341036696;"{""coordinates"": [1.48437993410367, 43.59970740404689], ""type"": ""Point""}";6192449487677451;tisseo;1761;Carcassonne;CHEMIN DU CHÂTEAU DE L'HERS;1577634.0;2267726.0;1577628.0;2267723.9;1577632.68911099;2267725.63558004;L12;L12/26;lineo;31555;TOULOUSE
43.61496772061127, 1.39445466619566;"{""coordinates"": [1.39445466619566, 43.61496772061127], ""type"": ""Point""}";6192449487677451;tisseo;29070;Carlos Gardel;CHEMIN DE LA FLAMBÈRE;1570407.0;2269556.0;1570403.6;2269557.7;1570408.24238345;2269555.84304662;46;46/1;bus;31555;TOULOUSE
43.551309344937806, 1.5015227546863825;"{""coordinates"": [1.501522754686383, 43.551309344937806], ""type"": ""Point""}";6192449487677451;tisseo;19360;Carmin;RUE CARMIN;1578922.0;2262325.0;1578926.2;2262319.8;1578923.25397014;2262323.83991436;79;79/28 79/31 79/32;bus;31254;LABÈGE
43.54936958952305, 1.383070911767761;"{""coordinates"": [1.383070911767761, 43.54936958952305], ""type"": ""Point""}";6192449487677451;tisseo;29270;Carovis;RUE ALBERT CAROVIS;1569348.0;2262287.0;1569348.7;2262290.4;1569348.75260388;2262293.36600471;53 58;53/1 58/134 58/20 58/5 58/6;bus;31555;TOULOUSE
43.64197094318885, 1.3169244478489637;"{""coordinates"": [1.316924447848964, 43.64197094318885], ""type"": ""Point""}";6192449487677451;tisseo;29110;Carredon;CHEMIN DU CARREDON;1564210.0;2272678.0;;;1564210.0;2272678.0;170 171;170 171;TAD;31150;CORNEBARRIEU
43.615556513067915, 1.5083088610812307;"{""coordinates"": [1.508308861081231, 43.615556513067915], ""type"": ""Point""}";6192449487677451;tisseo;17631;Carrel;CHEMIN DES PINS;1579597.0;2269452.0;1579599.3;2269456.9;1579597.59706339;2269452.19893556;106 51;106 51/10;TAD bus;31044;BALMA
43.61577638210715, 1.5079069910199951;"{""coordinates"": [1.507906991019995, 43.61577638210715], ""type"": ""Point""}";6192449487677451;tisseo;17630;Carrel;CHEMIN DES PINS;1579565.0;2269477.0;1579563.2;2269471.3;1579565.2033214;2269475.88112468;106 51;106 51/11;TAD bus;31044;BALMA
43.47234633336652, 1.380174404092751;"{""coordinates"": [1.380174404092751, 43.47234633336652], ""type"": ""Point""}";6192449487677451;tisseo;71231;Carrière;AVENUE DE CARRIÈRE;1568949.0;2253736.0;1568943.9;2253738.5;1568948.64341649;2253736.91886117;311;311/9;bus;31580;VILLATE
43.56935746076105, 1.5167420274970245;"{""coordinates"": [1.516742027497024, 43.56935746076105], ""type"": ""Point""}";6192449487677451;tisseo;18230;Catala;ROUTE DE CAYRAS;1580187.0;2264308.0;1580187.3;2264311.6;1580187.18639297;2264306.60129082;83 L07;83/4 L07/47;bus lineo;31506;SAINT-ORENS-DE-GAMEVILLE
43.57784802409152, 1.3326230066837106;"{""coordinates"": [1.332623006683711, 43.57784802409152], ""type"": ""Point""}";6192449487677451;tisseo;15610;Catalpas;RUE DE L'AMANDIER;1565335.0;2265530.0;1565336.0;2265525.7;1565335.43029389;2265530.66743746;63;63/16;bus;31557;TOURNEFEUILLE
43.57776971140005, 1.332810894077617;"{""coordinates"": [1.332810894077617, 43.57776971140005], ""type"": ""Point""}";6192449487677451;tisseo;15611;Catalpas;RUE DE L'AMANDIER;1565350.0;2265521.0;1565349.7;2265527.3;1565350.26773295;2265522.33233664;63;63/2;bus;31557;TOURNEFEUILLE
