id_mutation,distance_transport_m,est_metro_proche,mode_arret_proche
3749,115.5,0,bus
3750,99.2,0,bus
3751,284.6,0,lineo
3752,237.1,0,bus
3753,195.9,0,bus
3754,311.4,0,lineo
3755,156.3,0,bus
3756,175.7,0,lineo
3757,14.5,0,bus
3758,227.0,0,bus
3759,118.7,0,bus
3760,336.0,0,bus
3761,303.7,0,bus
3762,152.7,0,bus lineo
3763,133.9,0,bus lineo
3764,151.9,0,bus
3765,167.8,0,bus scolaire
3766,227.7,0,bus
3767,148.9,0,bus
3768,157.8,1,metro
3769,118.0,0,bus
3770,164.5,0,lineo scolaire
3771,225.6,0,bus lineo
3772,130.5,0,bus
3773,109.2,0,bus
3774,182.1,0,bus
3775,98.8,0,bus lineo
3776,97.8,0,bus
3777,125.9,0,lineo
3778,84.6,0,bus
3779,177.1,0,bus lineo scolaire
3780,60.5,0,bus scolaire
3781,130.2,0,bus lineo
3782,154.3,1,metro
3783,149.2,0,bus scolaire
3784,136.1,0,bus scolaire
3785,182.8,0,bus lineo
3786,128.4,0,bus
3787,79.4,0,bus lineo
3788,13.8,0,bus
3789,61.6,0,bus
3790,317.2,0,lineo scolaire
3791,100.4,0,bus
3792,16.5,0,lineo
3793,269.4,0,bus
3794,75.9,0,bus
3795,44.2,1,metro
3796,7.4,0,lineo
3797,216.5,0,bus
3798,171.5,0,bus scolaire
3799,74.9,0,tram
3800,119.8,0,lineo
3801,109.7,1,metro
3802,120.7,0,bus
3803,155.1,0,bus lineo
3804,155.1,0,bus lineo
3805,192.8,0,bus
3806,142.1,0,bus
3807,67.9,0,bus
3808,141.5,0,bus lineo
3809,88.9,0,bus
3810,13.2,0,bus
3811,165.6,0,bus
3812,304.2,1,metro
3813,103.6,0,lineo
3814,150.2,0,bus lineo
3815,156.1,0,bus
3816,165.6,0,bus
3817,284.4,0,bus
3818,59.0,0,bus
3819,210.5,0,bus lineo scolaire
3820,122.4,0,bus
3821,224.5,0,bus
3822,255.6,0,bus
3823,172.2,0,bus
3824,36.7,0,bus
3825,80.0,1,metro
3826,125.9,0,bus
3827,90.8,0,lineo
3828,75.0,0,bus
3829,133.1,0,lineo
3830,99.4,0,bus lineo
3831,145.5,0,bus
3832,130.2,0,lineo
3833,85.3,0,bus lineo scolaire
3834,57.8,0,bus
3835,8.7,0,bus lineo
3836,274.2,0,bus lineo
3837,129.4,1,metro
3838,98.3,0,bus
3839,337.1,0,lineo
3840,120.9,0,bus
3841,291.1,0,bus
3842,93.7,1,metro
3843,396.6,0,bus
3844,44.2,0,bus
3845,162.9,0,bus lineo
3846,160.6,0,bus
3847,278.0,0,bus scolaire
3848,128.8,0,bus
3849,128.8,0,bus
3850,127.2,0,lineo
3851,88.1,0,bus lineo
3852,95.6,0,scolaire
3853,86.9,0,bus lineo
3854,60.0,0,bus lineo scolaire
3855,135.2,0,bus
3856,55.6,0,bus
3857,205.2,0,bus lineo scolaire
3858,152.9,0,bus
3859,34.5,0,tram
3860,65.1,0,scolaire
3861,66.5,0,bus
3862,141.3,0,bus lineo
3863,175.1,0,lineo
3864,102.4,0,bus
3865,102.4,0,bus
3866,128.4,0,bus
3867,428.6,0,bus
3868,231.8,0,lineo
3869,131.0,0,bus
3870,122.7,0,bus
3871,219.3,0,bus
3872,153.1,0,bus lineo scolaire
3873,40.2,0,bus
3874,215.7,0,bus
3875,269.5,0,bus lineo scolaire
3876,126.7,0,lineo
3877,113.7,0,bus lineo scolaire
3878,164.8,0,bus lineo
3879,45.0,0,bus
3880,213.7,0,bus lineo
3881,373.5,0,bus
3882,54.2,0,bus
3883,127.2,0,lineo
3884,117.1,0,scolaire
3885,82.7,0,bus
3886,30.2,0,lineo
3887,286.0,0,lineo scolaire
3888,278.0,1,metro
3889,113.1,0,bus
3890,109.6,0,bus
3891,267.1,0,bus
3892,136.4,0,bus
3893,324.7,0,bus
3894,28.6,0,bus
3895,32.4,0,bus scolaire
3896,115.8,0,bus
3897,228.5,0,bus lineo
3898,6.5,1,metro
3899,135.3,0,lineo
3900,409.8,0,bus scolaire
3901,221.9,0,lineo scolaire
3902,117.2,0,bus
3903,93.0,0,bus
3904,372.6,1,metro
3905,164.2,0,bus
3906,97.5,0,lineo
3907,173.1,0,bus
3908,324.8,0,bus
3909,43.5,0,bus lineo
3910,66.8,0,bus
3911,145.9,0,bus
3912,351.3,0,bus
3913,70.6,1,metro
3914,36.2,0,bus
3915,35.0,0,bus
3916,109.7,0,bus lineo
3917,109.7,0,bus lineo
3918,29.8,0,bus lineo
3919,142.7,0,bus
3920,220.5,0,lineo scolaire
3921,23.5,0,bus
3922,98.6,0,lineo
3923,68.3,0,bus
3924,118.0,0,bus
3925,357.5,0,bus lineo
3926,63.8,0,lineo
3927,283.7,0,bus
3928,65.1,0,lineo scolaire
3929,294.8,0,bus
3930,152.4,0,bus lineo
3931,243.6,0,bus
3932,125.7,0,bus
3933,91.3,0,bus
3934,93.7,0,bus
3935,113.4,0,bus
3936,159.9,0,bus
3937,238.6,0,bus scolaire
3938,42.5,0,bus lineo
3939,116.4,0,bus
3940,200.7,0,lineo
3941,200.6,0,bus
3942,126.2,0,bus
3943,126.2,0,bus
3944,126.2,0,bus
3945,105.5,0,lineo
3946,166.4,1,metro
3947,33.7,0,bus
3948,71.1,0,bus lineo
3949,199.0,0,tram
3950,287.8,0,bus
3951,174.6,0,bus
3952,42.0,0,lineo
3953,114.2,0,bus lineo
3954,80.1,0,bus
3955,71.3,0,bus
3956,12.8,0,lineo scolaire
3957,59.6,0,lineo
3958,123.7,0,bus
3959,55.8,0,bus
3960,197.6,0,bus
3961,179.7,0,bus
3962,124.3,1,metro
3963,12.9,0,bus scolaire
3964,48.9,0,bus
3965,113.3,0,bus
3966,229.0,0,bus
3967,202.2,0,lineo
3968,172.7,0,bus lineo
3969,175.5,0,bus
3970,44.6,0,lineo scolaire
3971,173.1,0,bus
3972,58.0,0,bus
3973,140.6,0,bus
3974,230.1,0,bus
3975,111.6,0,bus
3976,219.3,0,bus lineo
3977,14.5,0,bus scolaire
3978,205.5,0,bus
3979,110.3,0,bus
3980,161.0,0,bus
3981,100.2,0,bus
3982,155.1,0,bus lineo
3983,113.1,0,bus
3984,116.3,0,bus
3985,113.5,0,bus
3986,90.0,0,bus
3987,195.1,0,bus
3988,237.5,0,tram
3989,185.7,0,bus
3990,185.7,0,bus
3991,97.8,0,bus
3992,219.5,0,bus scolaire
3993,159.7,1,metro
3994,39.6,0,bus scolaire
3995,132.2,0,bus lineo
3996,35.3,0,bus
3997,92.2,0,bus
3998,306.4,0,lineo scolaire
3999,204.9,0,bus
4000,225.5,0,bus
4001,121.3,0,bus
4002,213.8,0,bus lineo
4003,185.7,0,bus
4004,138.3,0,lineo scolaire
4005,61.5,0,bus
4006,205.2,0,bus
4007,50.2,0,bus
4008,168.2,0,bus lineo scolaire
4009,177.7,0,bus
4010,76.3,0,bus
4011,104.9,0,bus
4012,79.1,0,bus
4013,139.4,0,bus
4014,98.2,0,bus scolaire
4015,280.4,0,bus
4016,174.0,0,bus
4017,59.4,0,bus
4018,196.3,0,bus lineo
4019,196.3,0,bus lineo
4020,170.8,0,bus
4021,171.5,0,bus scolaire
4022,84.4,0,bus
4023,199.5,0,lineo scolaire
4024,180.7,1,metro
4025,110.5,0,bus
4026,110.5,0,bus
4027,110.5,0,bus
4028,329.6,0,lineo
4029,188.2,0,bus
4030,130.7,1,metro
4031,12.4,0,lineo scolaire
4032,106.4,1,metro
4033,205.0,0,bus
4034,160.1,0,bus lineo
4035,198.9,0,bus
4036,222.3,0,bus
4037,128.1,0,bus
4038,58.8,0,bus
4039,130.5,0,bus
4040,172.4,0,scolaire
4041,26.7,0,bus
4042,161.7,0,bus
4043,78.4,0,bus
4044,127.7,0,bus scolaire
4045,286.0,0,lineo scolaire
4046,139.9,0,tram
4047,55.0,0,bus
4048,119.0,0,bus lineo
4049,84.4,0,bus
4050,115.5,0,bus
4051,115.5,0,bus
4052,115.5,0,bus
4053,115.5,0,bus
4054,239.5,0,bus
4055,73.2,0,bus
4056,116.4,0,lineo
4057,176.6,0,bus
4058,176.6,0,bus
4059,257.7,0,bus
4060,240.3,0,bus
4061,165.8,0,lineo
4062,165.6,0,bus
4063,148.4,0,bus
4064,111.2,0,lineo
4065,89.0,0,lineo
4066,139.3,0,bus
4067,27.4,0,bus
4068,58.9,0,lineo
4069,27.7,0,bus lineo scolaire
4070,154.2,1,metro
4071,237.4,0,bus
4072,165.4,0,bus
4073,252.1,0,bus
4074,75.0,0,bus
4075,186.0,0,bus lineo
4076,307.1,0,lineo
4077,296.1,0,lineo
4078,20.2,0,lineo
4079,14.1,0,bus
4080,53.9,0,bus
4081,160.0,0,bus
4082,123.2,0,lineo
4083,108.2,0,bus
4084,61.1,0,bus
4085,36.0,0,lineo
4086,135.3,0,bus
4087,566.9,0,bus
4088,54.9,0,bus lineo
4089,240.4,0,bus lineo
4090,42.0,0,bus
4091,108.5,0,bus
4092,7.1,0,bus
4093,152.5,0,bus scolaire
4094,182.0,1,metro
4095,97.8,0,bus
4096,133.2,0,lineo scolaire
4097,139.6,0,scolaire
4098,174.5,0,bus
4099,93.5,0,bus
4100,109.7,0,bus
4101,68.3,0,bus
4102,165.7,0,bus lineo
4103,119.7,0,bus
4104,269.9,1,metro
4105,64.0,0,bus
4106,155.8,0,lineo
4107,311.5,0,bus
4108,166.2,0,bus
4109,120.3,1,metro
4110,166.6,0,lineo
4111,166.6,0,lineo
4112,166.6,0,lineo
4113,166.6,0,lineo
4114,166.6,0,lineo
4115,91.7,0,bus
4116,145.2,0,bus
4117,125.8,0,tram
4118,105.5,0,lineo
4119,240.0,0,bus lineo
4120,162.6,0,bus
4121,195.3,0,lineo
4122,67.6,0,bus
4123,96.7,0,bus
4124,172.5,0,bus
4125,243.9,0,lineo
4126,132.7,0,bus
4127,166.3,0,lineo
4128,161.4,0,bus lineo scolaire
4129,16.0,0,bus lineo
4130,198.5,0,lineo
4131,184.2,0,bus lineo
4132,179.4,0,bus scolaire
4133,179.4,0,bus scolaire
4134,220.7,0,bus lineo
4135,220.7,0,bus lineo
4136,220.7,0,bus lineo
4137,220.7,0,bus lineo
4138,124.3,0,bus
4139,20.8,0,bus
4140,68.1,0,bus
4141,47.4,1,metro
4142,65.6,0,bus
4143,126.0,0,bus lineo
4144,143.0,0,bus
4145,88.1,0,bus lineo
4146,242.8,0,bus scolaire
4147,52.3,0,bus
4148,11.0,0,bus
4149,90.1,0,bus
4150,157.1,0,tram
4151,113.5,0,bus
4152,247.2,0,lineo scolaire
4153,140.8,0,bus lineo
4154,87.6,0,bus
4155,160.8,0,bus lineo
4156,355.0,0,bus scolaire
4157,59.6,0,bus
4158,61.6,0,bus
4159,262.1,1,metro
4160,262.1,1,metro
4161,9.4,0,bus
4162,233.2,0,bus
4163,150.3,0,lineo scolaire
4164,258.0,0,lineo scolaire
4165,148.1,0,bus
4166,153.5,0,bus
4167,219.9,0,bus lineo
4168,63.3,0,lineo
4169,161.0,0,bus
4170,135.5,0,bus lineo
4171,123.5,0,bus
4172,226.1,0,bus
4173,144.4,0,bus
4174,80.1,0,bus
4175,251.1,0,bus
4176,116.0,0,bus
4177,344.2,0,bus
4178,183.2,1,metro
4179,61.6,0,bus
4180,170.7,0,lineo scolaire
4181,275.7,0,lineo
4182,14.2,0,bus
4183,18.5,0,bus
4184,149.4,0,bus
4185,190.4,0,bus
4186,330.7,0,lineo scolaire
4187,120.9,0,bus
4188,204.4,0,bus
4189,134.8,0,bus
4190,32.3,0,bus
4191,166.3,0,lineo
4192,127.8,0,bus lineo scolaire
4193,48.3,0,bus
4194,207.6,0,bus lineo
4195,146.5,0,lineo scolaire
4196,234.5,0,bus lineo scolaire
4197,109.2,0,bus
4198,135.7,0,bus
4199,180.2,0,lineo
4200,326.9,0,bus lineo
4201,164.0,0,bus lineo scolaire
4202,164.0,0,bus lineo scolaire
4203,142.2,0,bus
4204,47.8,0,lineo
4205,142.7,0,bus
4206,114.9,0,bus
4207,42.9,0,bus
4208,171.1,0,bus
4209,195.4,0,bus lineo
4210,365.1,1,metro
4211,45.0,0,bus
4212,74.6,0,lineo
4213,42.8,1,metro
4214,48.3,0,bus
4215,37.1,0,bus
4216,75.6,0,bus lineo
4217,150.3,0,bus
4218,123.9,0,bus
4219,69.3,0,scolaire
4220,223.3,0,bus
4221,32.5,0,bus
4222,71.2,0,bus
4223,76.2,0,bus
4224,134.8,0,bus lineo
4225,87.8,0,bus
4226,512.6,0,bus
4227,104.7,0,bus
4228,109.7,0,bus
4229,127.4,0,bus lineo
4230,105.6,0,bus
4231,159.0,1,metro
4232,298.2,0,bus
4233,174.5,0,bus lineo
4234,69.5,0,bus lineo
4235,107.1,1,metro
4236,285.4,0,bus
4237,86.5,0,bus
4238,84.5,0,bus scolaire
4239,34.6,0,bus
4240,145.7,0,bus
4241,421.3,0,lineo
4242,200.7,0,bus lineo
4243,100.8,0,bus lineo scolaire
4244,163.8,0,lineo
4245,252.1,0,bus
4246,116.5,0,bus
4247,57.8,0,bus
4248,217.3,0,bus
4249,93.6,0,bus lineo
4250,85.0,0,bus lineo
4251,155.0,0,bus
4252,74.6,0,bus lineo
4253,82.7,0,bus
4254,223.3,0,bus
4255,165.5,0,bus
4256,50.3,0,bus
4257,202.3,0,bus
4258,118.7,0,bus
4259,156.0,0,bus
4260,315.0,0,bus
4261,315.0,0,bus
4262,45.0,0,bus
4263,191.7,0,bus
4264,144.4,0,bus
4265,134.2,0,bus
4266,141.7,0,bus
4267,235.9,0,bus
4268,138.3,0,bus
4269,186.1,0,bus
4270,350.9,0,bus
4271,17.1,0,bus lineo
4272,89.4,0,bus lineo
4273,118.2,0,bus
4274,177.7,0,bus
4275,66.5,0,bus
4276,222.2,0,bus scolaire
4277,75.7,0,bus
4278,107.4,0,bus
4279,142.2,0,bus
4280,153.8,0,bus
4281,70.8,0,lineo
4282,19.2,0,lineo
4283,202.2,0,bus
4284,114.6,0,bus
4285,86.3,0,bus
4286,285.9,0,lineo
4287,198.8,0,lineo scolaire
4288,124.4,0,bus
4289,234.3,0,bus
4290,82.7,0,bus
4291,163.9,0,bus
4292,291.8,0,bus
4293,164.5,0,bus lineo
4294,210.8,0,bus
4295,334.8,0,bus
4296,151.4,0,bus
4297,28.4,0,bus
4298,305.9,0,bus
4299,3.8,0,bus
4300,148.7,0,scolaire
4301,153.0,0,bus
4302,62.2,0,bus
4303,216.9,0,bus lineo
4304,613.0,0,bus
4305,200.9,0,bus lineo
4306,250.9,0,bus lineo
4307,129.1,0,bus
4308,109.9,0,lineo scolaire
4309,109.6,0,lineo
4310,91.6,0,bus
4311,58.9,0,bus
4312,238.0,1,metro
4313,157.3,0,bus
4314,14.6,0,lineo
4315,255.9,0,bus lineo
4316,344.2,0,bus
4317,97.9,0,bus scolaire
4318,136.5,0,bus
4319,151.4,0,bus
4320,50.2,0,bus
4321,240.9,0,bus
4322,202.4,0,bus scolaire
4323,73.7,0,lineo
4324,113.4,0,bus
4325,11.9,0,bus
4326,275.2,0,bus
4327,123.2,0,bus
4328,33.5,0,lineo
4329,121.5,1,metro
4330,150.7,0,bus
4331,24.5,0,bus
4332,187.5,0,bus
4333,285.3,0,bus
4334,160.9,0,lineo
4335,67.8,0,bus
4336,58.8,0,scolaire
4337,124.8,0,bus
4338,202.2,0,bus
4339,311.5,0,bus
4340,124.3,0,bus
4341,256.1,0,bus lineo
4342,122.9,0,bus
4343,137.9,0,bus
4344,105.1,0,bus
4345,91.1,0,bus
4346,165.7,0,lineo
4347,195.2,0,bus
4348,108.8,0,lineo
4349,126.2,0,bus
4350,158.5,0,bus
4351,148.4,0,bus
4352,42.2,0,bus
4353,198.3,0,bus
4354,133.5,0,bus
4355,207.2,1,metro
4356,181.0,0,tram
4357,97.8,0,bus lineo
4358,22.0,0,lineo
4359,111.3,0,bus
4360,22.0,0,lineo
4361,137.9,0,bus lineo
4362,106.3,0,bus
4363,123.9,0,bus
4364,216.3,1,metro
4365,25.3,0,bus
4366,112.3,0,lineo
4367,105.8,0,lineo scolaire
4368,43.6,0,bus
4369,63.0,0,bus
4370,247.2,0,bus lineo
4371,73.3,0,bus
4372,141.0,0,bus scolaire
4373,26.4,0,bus
4374,162.4,0,bus
4375,192.9,0,bus lineo
4376,85.4,0,lineo
4377,173.6,0,bus
4378,243.9,0,lineo
4379,80.9,1,metro
4380,84.4,0,bus lineo
4381,188.4,0,bus
4382,58.8,0,bus
4383,98.2,0,bus
4384,187.2,0,bus lineo
4385,134.8,0,bus
4386,48.0,0,bus
4387,284.5,0,lineo
4388,130.8,0,bus
4389,99.1,1,metro
4390,102.9,0,bus
4391,109.6,0,bus
4392,153.9,0,bus
4393,48.7,0,bus lineo
4394,10.2,0,bus
4395,246.6,1,metro
4396,106.8,0,bus lineo
4397,262.0,0,bus
4398,87.7,0,bus
4399,128.4,0,bus
4400,119.0,0,bus lineo
4401,84.0,0,lineo
4402,144.6,0,bus
4403,79.4,0,bus lineo
4404,42.6,0,bus
4405,297.1,0,bus
4406,233.7,0,bus
4407,85.6,0,bus
4408,85.6,0,bus
4409,140.4,0,bus
4410,40.0,0,lineo
4411,125.2,0,bus
4412,65.4,0,lineo
4413,92.3,0,bus
4414,155.0,0,bus lineo
4415,66.7,0,lineo scolaire
4416,369.6,0,lineo scolaire
4417,57.7,0,bus
4418,43.7,0,bus
4419,29.4,0,bus
4420,29.4,0,bus
4421,29.4,0,bus
4422,29.4,0,bus
4423,105.0,0,bus lineo
4424,32.9,0,bus
4425,293.2,0,bus lineo
4426,174.8,0,bus
4427,75.7,0,lineo
4428,64.3,0,bus
4429,75.6,0,bus lineo
4430,142.2,0,bus
4431,208.3,0,bus lineo
4432,78.6,0,bus
4433,141.0,0,bus
4434,79.3,0,lineo
4435,156.5,0,bus
4436,367.7,0,lineo
4437,367.7,0,lineo
4438,66.4,0,bus
4439,97.7,0,bus
4440,266.9,0,bus
4441,151.7,0,lineo
4442,15.1,0,bus
4443,127.7,0,bus scolaire
4444,104.7,0,bus
4445,102.4,0,lineo scolaire
4446,177.4,0,bus lineo
4447,31.6,0,bus
4448,64.1,0,bus
4449,155.8,0,lineo
4450,101.6,0,bus
4451,87.6,0,bus
4452,188.3,0,bus
4453,277.8,0,bus
4454,111.2,0,bus
4455,183.6,0,bus
4456,77.3,0,lineo
4457,125.7,0,bus
4458,162.5,0,bus
4459,70.0,0,lineo
4460,86.4,0,bus
4461,124.6,0,bus lineo
4462,153.1,0,bus lineo
4463,28.6,0,bus
4464,146.5,0,lineo scolaire
4465,127.7,0,bus scolaire
4466,161.1,0,bus
4467,93.2,0,bus
4468,52.5,0,bus lineo
4469,120.5,0,bus
4470,8.4,0,lineo
4471,239.1,0,bus
4472,76.5,0,bus
4473,156.3,0,bus
4474,245.9,0,bus
4475,79.4,0,lineo
4476,98.5,0,bus
4477,116.0,0,bus
4478,292.8,1,metro
4479,68.6,0,lineo
4480,84.3,0,bus lineo scolaire
4481,255.9,0,bus lineo scolaire
4482,29.5,0,bus
4483,147.5,0,bus lineo
4484,84.0,0,bus
4485,84.9,0,bus lineo
4486,137.5,0,bus
4487,94.9,0,bus
4488,116.4,0,bus
4489,38.1,1,metro
4490,144.9,0,bus
4491,156.9,0,bus lineo
4492,22.0,0,lineo
4493,378.7,0,bus
4494,423.0,0,lineo
4495,22.0,0,lineo
4496,155.8,0,lineo
4497,32.3,0,bus lineo
4498,126.2,0,bus
4499,166.3,0,lineo
4500,103.6,0,bus
4501,26.3,0,bus
4502,149.8,0,bus lineo
4503,86.9,0,bus
4504,86.9,0,bus
4505,94.4,0,bus
4506,233.5,0,bus
4507,95.7,0,bus
4508,165.6,0,bus scolaire
4509,73.5,0,bus
4510,330.8,0,bus
4511,148.8,0,bus
4512,183.8,0,bus lineo
4513,52.9,0,bus
4514,52.8,0,bus
4515,129.1,0,bus
4516,100.8,0,bus
4517,203.3,0,bus
4518,191.8,0,lineo
4519,84.4,0,bus
4520,275.5,0,lineo
4521,91.9,0,bus
4522,81.9,0,bus
4523,132.7,0,bus
4524,116.3,0,bus
4525,213.0,0,bus
4526,197.5,0,bus
4527,142.2,0,bus
4528,22.9,0,bus lineo
4529,134.5,0,bus
4530,170.7,0,bus
4531,130.0,0,bus
4532,233.7,0,bus
4533,27.3,0,bus lineo
4534,133.9,0,bus lineo
4535,262.5,0,lineo
4536,78.2,0,bus
4537,249.4,0,bus
4538,22.0,0,lineo
4539,178.8,0,bus
4540,29.2,0,bus
4541,92.6,0,lineo scolaire
4542,111.9,0,bus
4543,130.2,0,lineo
4544,87.5,0,bus
4545,123.2,0,bus
4546,125.5,0,tram
4547,49.6,0,scolaire
4548,73.3,0,bus
4549,67.6,0,scolaire
4550,75.3,0,bus
4551,277.6,0,bus
4552,126.2,0,bus
4553,233.6,0,lineo
4554,106.2,0,bus
4555,262.4,0,bus
4556,205.0,0,bus
4557,69.1,0,lineo
4558,320.6,0,bus
4559,147.1,0,bus
4560,46.1,0,lineo
4561,97.5,0,bus
4562,175.3,0,bus
4563,143.5,0,bus
4564,106.9,0,bus
4565,243.6,0,bus
4566,109.5,0,bus
4567,261.8,0,bus
4568,224.4,0,bus
4569,133.3,1,metro
4570,137.9,0,bus
4571,364.1,0,bus
4572,73.6,0,bus scolaire
4573,101.8,0,bus lineo
4574,146.3,0,bus
4575,138.4,0,bus
4576,193.6,0,bus
4577,266.7,0,bus scolaire
4578,461.0,0,lineo
4579,85.2,0,lineo
4580,112.3,0,lineo
4581,164.5,1,metro
4582,137.9,0,bus
4583,212.8,0,bus
4584,164.4,0,bus
4585,156.3,0,bus
4586,20.3,0,bus
4587,116.2,0,scolaire
4588,12.4,0,lineo scolaire
4589,158.0,0,lineo
4590,109.6,0,bus
4591,312.7,0,bus lineo
4592,210.6,0,bus
4593,357.4,0,bus
4594,195.3,0,lineo
4595,96.6,0,bus lineo
4596,96.6,0,bus lineo
4597,123.8,0,bus
4598,115.6,0,lineo
4599,52.2,0,bus lineo
4600,18.0,0,bus
4601,78.8,0,lineo
4602,125.2,0,bus lineo scolaire
4603,251.8,0,bus
4604,301.5,0,bus
4605,38.0,0,bus
4606,255.8,0,bus lineo scolaire
4607,167.1,1,metro
4608,269.9,0,bus
4609,176.8,0,bus lineo
4610,157.7,0,bus lineo
4611,118.7,0,bus
4612,231.7,1,metro
4613,252.7,0,bus scolaire
4614,100.4,0,lineo
4615,101.8,0,bus
4616,150.8,0,bus
4617,106.3,0,bus
4618,55.7,0,bus
4619,44.3,0,bus
4620,50.1,0,bus
4621,148.9,0,bus
4622,113.3,0,bus
4623,36.7,0,bus
4624,142.1,0,bus
4625,116.0,0,bus
4626,53.7,0,bus
4627,126.7,0,lineo
4628,5.7,0,lineo
4629,78.1,0,bus
4630,266.7,0,bus scolaire
4631,68.6,0,lineo
4632,66.3,0,bus
4633,43.8,0,bus
4634,360.0,0,bus
4635,436.5,0,bus
4636,202.2,0,bus
4637,64.0,0,bus
4638,214.3,0,bus
4639,45.8,0,bus lineo scolaire
4640,131.8,0,bus lineo
4641,142.3,0,bus lineo
4642,87.5,0,bus lineo scolaire
4643,134.9,0,lineo scolaire
4644,243.7,0,bus
4645,185.7,0,bus
4646,156.3,0,bus
4647,66.8,0,bus
4648,112.3,0,bus
4649,366.0,0,lineo
4650,26.2,0,bus
4651,86.9,0,bus
4652,104.7,0,bus
4653,185.5,0,lineo
4654,129.7,0,bus
4655,242.8,0,bus scolaire
4656,113.8,0,tram
4657,101.1,0,bus
4658,236.9,0,bus
4659,188.2,0,bus lineo
4660,122.4,0,bus
4661,167.9,0,bus
4662,43.0,0,bus lineo
4663,115.6,0,bus lineo
4664,129.2,0,bus
4665,91.5,0,lineo
4666,192.9,0,bus
4667,113.7,0,bus lineo
4668,162.9,0,bus
4669,127.0,0,bus lineo
4670,114.1,0,bus
4671,125.8,0,tram
4672,88.4,0,bus lineo
4673,27.7,0,bus lineo scolaire
4674,106.9,0,bus
4675,64.3,0,bus
4676,102.4,0,lineo
4677,136.6,0,bus
4678,78.4,0,bus lineo
4679,67.6,0,bus
4680,123.2,0,lineo
4681,16.3,0,bus scolaire
4682,171.5,0,bus
4683,67.9,0,bus
4684,74.8,0,bus
4685,126.2,0,bus
4686,126.2,0,bus
4687,13.7,0,bus
4688,193.8,0,bus
4689,112.6,0,tram
4690,135.5,0,bus lineo
4691,141.8,0,bus lineo
4692,44.2,0,bus
4693,146.8,0,bus
4694,307.1,0,scolaire
4695,173.5,0,bus
4696,93.9,0,bus
4697,156.3,0,bus
4698,83.0,0,bus lineo
4699,176.5,0,bus lineo scolaire
4700,409.6,0,lineo scolaire
4701,206.5,0,bus
4702,113.1,0,lineo
4703,122.5,0,bus
4704,167.0,0,bus lineo
4705,144.5,0,bus
4706,176.2,0,bus
4707,31.4,0,bus
4708,34.9,0,bus
4709,100.0,0,bus
4710,30.6,0,bus
4711,241.2,0,bus
4712,67.6,0,bus
4713,88.2,0,bus lineo
4714,111.2,0,lineo
4715,263.3,1,metro
4716,79.4,0,lineo
4717,219.3,0,lineo
4718,72.3,0,bus
4719,209.9,0,lineo
4720,151.4,0,bus
4721,29.9,0,bus
4722,96.3,0,bus
4723,96.3,0,bus
4724,5.9,0,bus
4725,181.0,0,tram
4726,406.7,0,bus
4727,246.0,0,bus lineo
4728,165.6,0,lineo
4729,295.4,0,bus
4730,121.0,0,bus
4731,243.6,0,bus
4732,48.5,0,bus
4733,224.7,0,bus
4734,136.5,0,bus
4735,356.7,0,lineo
4736,137.0,0,bus
4737,176.4,0,bus lineo
4738,26.2,0,bus
4739,137.0,0,bus
4740,100.0,0,bus lineo
4741,341.2,0,scolaire
4742,111.2,0,lineo
4743,27.6,1,metro
4744,106.3,0,bus lineo scolaire
4745,125.7,0,bus
4746,120.1,0,bus lineo
4747,142.2,0,bus
4748,142.2,0,bus
4749,142.2,0,bus
4750,5.7,0,lineo
4751,143.6,0,bus scolaire
4752,47.8,0,scolaire
4753,266.5,0,bus
4754,35.4,0,bus
4755,72.8,0,bus scolaire
4756,161.0,0,lineo scolaire
4757,294.1,1,metro
4758,118.6,0,bus
4759,142.2,0,bus
4760,138.3,0,lineo scolaire
4761,46.3,0,bus
4762,254.2,0,lineo
4763,195.9,0,bus
4764,46.7,0,bus
4765,46.7,0,bus
4766,77.7,0,bus
4767,273.4,0,bus lineo
4768,87.1,0,lineo
4769,113.9,1,metro
4770,162.5,0,bus
4771,154.4,0,bus lineo
4772,254.3,0,bus
4773,241.9,0,bus lineo
4774,128.5,0,bus
4775,45.5,0,bus
4776,235.9,0,bus
4777,220.0,0,bus
4778,103.3,0,bus
4779,37.0,0,bus
4780,80.1,0,bus
4781,62.3,0,bus
4782,139.7,0,bus scolaire
4783,114.7,0,bus
4784,47.0,0,bus
4785,168.3,0,bus
4786,129.7,0,bus
4787,64.8,1,metro
4788,222.7,0,bus
4789,102.8,0,bus
4790,160.0,0,bus
4791,165.1,0,lineo scolaire
4792,77.8,0,bus
4793,112.2,0,bus
4794,54.1,0,bus
4795,61.9,0,bus lineo
4796,15.5,0,bus scolaire
4797,117.0,0,bus
4798,220.9,0,bus
4799,228.6,0,bus
4800,157.8,1,metro
4801,137.4,0,bus
4802,162.5,0,bus
4803,49.4,0,bus
4804,206.5,0,bus
4805,206.5,0,bus
4806,206.5,0,bus
4807,104.7,0,bus lineo
4808,94.0,0,bus
4809,144.5,0,bus
4810,129.1,0,tram
4811,95.3,0,bus
4812,36.0,0,lineo
4813,215.4,0,bus
4814,123.5,0,bus
4815,297.5,0,bus
4816,109.5,0,bus
4817,187.7,0,bus
4818,66.1,0,bus
4819,66.1,0,bus
4820,17.9,0,bus
4821,6.7,0,bus
4822,72.7,0,bus
4823,148.9,0,bus
