surface_m2,nb_pieces,is_maison,revenu_median_mensuel,taux_pauvrete_pct,population_2019,part_jeunes_pct,part_seniors_pct,mois_mutation,distance_transport_m,est_metro_proche,q_Bagatelle / Reynerie,q_Borderouge / Croix-Daurade,q_Capitole / Carmes,q_Côte Pavée / Jolimont,q_Rangueil / Saouzelong,q_Saint-Cyprien / Arènes
47.0,2,0,1638.4,25.8,70238,27.7,10.2,10,,,False,False,False,True,False,False
108.0,4,1,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
56.0,3,0,1935.5,19.1,96734,32.2,13.0,12,,,False,True,False,False,False,False
31.0,1,0,1638.4,25.8,70238,27.7,10.2,11,,,False,False,False,True,False,False
48.0,2,0,2155.0,15.3,70863,28.8,15.8,4,,,False,False,False,False,False,True
77.0,4,0,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
22.0,1,0,2324.5,16.1,83796,41.1,13.4,12,104.9,0.0,False,False,True,False,False,False
20.0,1,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
83.0,4,1,1935.5,19.1,96734,32.2,13.0,4,,,False,True,False,False,False,False
162.0,7,1,1638.4,25.8,70238,27.7,10.2,7,178.7,0.0,False,False,False,True,False,False
50.0,3,1,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
53.0,5,1,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
72.0,3,0,1638.4,25.8,70238,27.7,10.2,7,,,False,False,False,True,False,False
128.0,5,0,1638.4,25.8,70238,27.7,10.2,11,51.0,0.0,False,False,False,True,False,False
90.0,4,0,1935.5,19.1,96734,32.2,13.0,9,,,False,True,False,False,False,False
70.0,1,0,2324.5,16.1,83796,41.1,13.4,1,,,False,False,True,False,False,False
68.0,4,0,2324.5,16.1,83796,41.1,13.4,4,,,False,False,True,False,False,False
63.0,3,0,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
19.0,1,0,2324.5,16.1,83796,41.1,13.4,1,64.9,0.0,False,False,True,False,False,False
81.0,4,0,2155.0,15.3,70863,28.8,15.8,3,248.9,0.0,False,False,False,False,False,True
45.0,2,0,2324.5,16.1,83796,41.1,13.4,12,106.4,1.0,False,False,True,False,False,False
77.0,4,1,1956.6,18.3,66372,26.5,15.3,10,,,True,False,False,False,False,False
78.0,4,0,1956.6,18.3,66372,26.5,15.3,12,,,True,False,False,False,False,False
68.0,4,0,2324.5,16.1,83796,41.1,13.4,8,,,False,False,True,False,False,False
80.0,4,0,1638.4,25.8,70238,27.7,10.2,10,,,False,False,False,True,False,False
31.0,1,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
64.0,3,0,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
52.0,3,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
40.0,1,1,1956.6,18.3,66372,26.5,15.3,9,,,True,False,False,False,False,False
25.0,2,0,2324.5,16.1,83796,41.1,13.4,11,131.0,0.0,False,False,True,False,False,False
151.0,4,1,1638.4,25.8,70238,27.7,10.2,11,,,False,False,False,True,False,False
40.0,1,0,2324.5,16.1,83796,41.1,13.4,6,214.0,0.0,False,False,True,False,False,False
102.0,4,0,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
72.0,1,0,2324.5,16.1,83796,41.1,13.4,5,175.6,0.0,False,False,True,False,False,False
57.0,3,0,1935.5,19.1,96734,32.2,13.0,1,,,False,True,False,False,False,False
66.0,3,0,1956.6,18.3,66372,26.5,15.3,6,48.4,0.0,True,False,False,False,False,False
39.0,2,0,1935.5,19.1,96734,32.2,13.0,1,,,False,True,False,False,False,False
70.0,3,1,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
78.0,4,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
70.0,4,0,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
47.0,2,0,1529.5,36.2,105462,32.7,11.3,8,176.6,0.0,False,False,False,False,True,False
54.0,3,0,1935.5,19.1,96734,32.2,13.0,11,222.7,0.0,False,True,False,False,False,False
69.0,3,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
104.0,3,1,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
47.0,2,0,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
60.0,3,0,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
48.0,2,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
47.0,2,0,1935.5,19.1,96734,32.2,13.0,1,310.8,0.0,False,True,False,False,False,False
38.0,2,0,2155.0,15.3,70863,28.8,15.8,2,,,False,False,False,False,False,True
104.0,3,0,1935.5,19.1,96734,32.2,13.0,9,,,False,True,False,False,False,False
66.0,3,0,1638.4,25.8,70238,27.7,10.2,5,,,False,False,False,True,False,False
121.0,4,1,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
53.0,3,0,1529.5,36.2,105462,32.7,11.3,8,182.1,0.0,False,False,False,False,True,False
43.0,2,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
33.0,2,0,1935.5,19.1,96734,32.2,13.0,11,116.9,0.0,False,True,False,False,False,False
98.0,4,0,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
47.0,2,0,2155.0,15.3,70863,28.8,15.8,9,118.0,0.0,False,False,False,False,False,True
56.0,3,0,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
51.0,3,0,1935.5,19.1,96734,32.2,13.0,2,,,False,True,False,False,False,False
39.0,2,0,1935.5,19.1,96734,32.2,13.0,8,,,False,True,False,False,False,False
43.0,2,0,2155.0,15.3,70863,28.8,15.8,1,17.5,0.0,False,False,False,False,False,True
33.0,2,0,2324.5,16.1,83796,41.1,13.4,3,,,False,False,True,False,False,False
76.0,4,1,1529.5,36.2,105462,32.7,11.3,11,,,False,False,False,False,True,False
87.0,4,0,1956.6,18.3,66372,26.5,15.3,7,,,True,False,False,False,False,False
44.0,2,0,1638.4,25.8,70238,27.7,10.2,12,,,False,False,False,True,False,False
66.0,3,0,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
16.0,1,0,1638.4,25.8,70238,27.7,10.2,3,,,False,False,False,True,False,False
90.0,4,0,2324.5,16.1,83796,41.1,13.4,6,,,False,False,True,False,False,False
26.0,1,0,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
138.0,6,1,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
21.0,1,0,2324.5,16.1,83796,41.1,13.4,5,,,False,False,True,False,False,False
48.0,2,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
119.0,5,1,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
90.0,4,1,1935.5,19.1,96734,32.2,13.0,10,,,False,True,False,False,False,False
70.0,4,0,1935.5,19.1,96734,32.2,13.0,12,,,False,True,False,False,False,False
88.0,1,1,1935.5,19.1,96734,32.2,13.0,9,,,False,True,False,False,False,False
66.0,3,1,1956.6,18.3,66372,26.5,15.3,3,154.7,0.0,True,False,False,False,False,False
76.0,3,1,1529.5,36.2,105462,32.7,11.3,7,214.2,1.0,False,False,False,False,True,False
85.0,4,1,2155.0,15.3,70863,28.8,15.8,12,249.6,0.0,False,False,False,False,False,True
40.0,2,0,2324.5,16.1,83796,41.1,13.4,11,,,False,False,True,False,False,False
70.0,4,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
48.0,2,0,1956.6,18.3,66372,26.5,15.3,5,,,True,False,False,False,False,False
85.0,5,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
65.0,3,0,2324.5,16.1,83796,41.1,13.4,7,,,False,False,True,False,False,False
30.0,1,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
105.0,5,1,1956.6,18.3,66372,26.5,15.3,6,61.9,0.0,True,False,False,False,False,False
44.0,2,0,1529.5,36.2,105462,32.7,11.3,10,320.6,0.0,False,False,False,False,True,False
28.0,1,0,1956.6,18.3,66372,26.5,15.3,10,85.6,0.0,True,False,False,False,False,False
99.0,1,0,1638.4,25.8,70238,27.7,10.2,2,,,False,False,False,True,False,False
78.0,3,0,2324.5,16.1,83796,41.1,13.4,8,41.7,0.0,False,False,True,False,False,False
59.0,3,0,1935.5,19.1,96734,32.2,13.0,3,142.8,0.0,False,True,False,False,False,False
26.0,1,0,1529.5,36.2,105462,32.7,11.3,10,156.3,0.0,False,False,False,False,True,False
78.0,4,1,1956.6,18.3,66372,26.5,15.3,2,,,True,False,False,False,False,False
29.0,2,0,1529.5,36.2,105462,32.7,11.3,2,156.5,1.0,False,False,False,False,True,False
87.0,4,1,1956.6,18.3,66372,26.5,15.3,2,,,True,False,False,False,False,False
39.0,3,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
67.0,3,0,1935.5,19.1,96734,32.2,13.0,7,63.4,0.0,False,True,False,False,False,False
74.0,4,1,1529.5,36.2,105462,32.7,11.3,7,156.3,1.0,False,False,False,False,True,False
66.0,4,0,1638.4,25.8,70238,27.7,10.2,9,130.7,1.0,False,False,False,True,False,False
22.0,1,0,2324.5,16.1,83796,41.1,13.4,1,,,False,False,True,False,False,False
78.0,4,0,1956.6,18.3,66372,26.5,15.3,4,,,True,False,False,False,False,False
41.0,2,0,2324.5,16.1,83796,41.1,13.4,10,,,False,False,True,False,False,False
76.0,3,0,2155.0,15.3,70863,28.8,15.8,9,58.9,0.0,False,False,False,False,False,True
65.0,4,0,1956.6,18.3,66372,26.5,15.3,6,,,True,False,False,False,False,False
48.0,2,0,2155.0,15.3,70863,28.8,15.8,6,162.5,0.0,False,False,False,False,False,True
45.0,2,1,1529.5,36.2,105462,32.7,11.3,6,116.6,0.0,False,False,False,False,True,False
82.0,4,0,1956.6,18.3,66372,26.5,15.3,1,,,True,False,False,False,False,False
106.0,5,0,1935.5,19.1,96734,32.2,13.0,9,219.3,0.0,False,True,False,False,False,False
66.0,3,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
52.0,4,1,1638.4,25.8,70238,27.7,10.2,10,,,False,False,False,True,False,False
73.0,3,1,1956.6,18.3,66372,26.5,15.3,11,,,True,False,False,False,False,False
36.0,3,1,1529.5,36.2,105462,32.7,11.3,7,190.6,0.0,False,False,False,False,True,False
47.0,2,0,2324.5,16.1,83796,41.1,13.4,10,69.3,0.0,False,False,True,False,False,False
20.0,1,0,1529.5,36.2,105462,32.7,11.3,9,65.1,0.0,False,False,False,False,True,False
85.0,3,0,2155.0,15.3,70863,28.8,15.8,7,,,False,False,False,False,False,True
26.0,1,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
110.0,4,0,2324.5,16.1,83796,41.1,13.4,4,84.8,0.0,False,False,True,False,False,False
89.0,5,1,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
41.0,2,0,1935.5,19.1,96734,32.2,13.0,4,,,False,True,False,False,False,False
34.0,2,0,2155.0,15.3,70863,28.8,15.8,11,123.4,0.0,False,False,False,False,False,True
80.0,5,0,1529.5,36.2,105462,32.7,11.3,7,227.7,0.0,False,False,False,False,True,False
29.0,1,0,2324.5,16.1,83796,41.1,13.4,10,,,False,False,True,False,False,False
133.0,6,1,1529.5,36.2,105462,32.7,11.3,7,242.3,0.0,False,False,False,False,True,False
73.0,3,1,1956.6,18.3,66372,26.5,15.3,6,168.3,0.0,True,False,False,False,False,False
60.0,3,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
23.0,1,0,1638.4,25.8,70238,27.7,10.2,5,,,False,False,False,True,False,False
62.0,4,0,1935.5,19.1,96734,32.2,13.0,2,172.2,0.0,False,True,False,False,False,False
69.0,3,0,1638.4,25.8,70238,27.7,10.2,8,,,False,False,False,True,False,False
34.0,2,0,1638.4,25.8,70238,27.7,10.2,3,,,False,False,False,True,False,False
69.0,4,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
66.0,3,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
59.0,3,0,2155.0,15.3,70863,28.8,15.8,8,160.6,0.0,False,False,False,False,False,True
76.0,3,0,2324.5,16.1,83796,41.1,13.4,5,144.8,0.0,False,False,True,False,False,False
68.0,2,0,2324.5,16.1,83796,41.1,13.4,10,,,False,False,True,False,False,False
52.0,2,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
18.0,1,0,1529.5,36.2,105462,32.7,11.3,6,167.0,0.0,False,False,False,False,True,False
131.0,4,0,2324.5,16.1,83796,41.1,13.4,10,,,False,False,True,False,False,False
33.0,1,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
58.0,3,0,1935.5,19.1,96734,32.2,13.0,5,155.8,0.0,False,True,False,False,False,False
90.0,4,1,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
46.0,3,0,2155.0,15.3,70863,28.8,15.8,10,123.9,0.0,False,False,False,False,False,True
24.0,1,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
47.0,2,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
61.0,3,0,1956.6,18.3,66372,26.5,15.3,4,421.3,0.0,True,False,False,False,False,False
45.0,2,0,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
78.0,3,0,2324.5,16.1,83796,41.1,13.4,4,,,False,False,True,False,False,False
47.0,2,0,1956.6,18.3,66372,26.5,15.3,11,84.4,0.0,True,False,False,False,False,False
85.0,4,0,2155.0,15.3,70863,28.8,15.8,4,312.8,0.0,False,False,False,False,False,True
64.0,3,0,1956.6,18.3,66372,26.5,15.3,12,,,True,False,False,False,False,False
133.0,4,1,1638.4,25.8,70238,27.7,10.2,8,81.7,0.0,False,False,False,True,False,False
90.0,3,1,1638.4,25.8,70238,27.7,10.2,10,,,False,False,False,True,False,False
120.0,5,1,2324.5,16.1,83796,41.1,13.4,11,,,False,False,True,False,False,False
42.0,2,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
120.0,4,1,1638.4,25.8,70238,27.7,10.2,3,,,False,False,False,True,False,False
17.0,1,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
35.0,2,0,1935.5,19.1,96734,32.2,13.0,5,65.7,0.0,False,True,False,False,False,False
70.0,3,1,1935.5,19.1,96734,32.2,13.0,9,100.2,0.0,False,True,False,False,False,False
77.0,3,0,2324.5,16.1,83796,41.1,13.4,5,,,False,False,True,False,False,False
77.0,4,1,1956.6,18.3,66372,26.5,15.3,4,102.0,0.0,True,False,False,False,False,False
20.0,1,0,2155.0,15.3,70863,28.8,15.8,6,,,False,False,False,False,False,True
112.0,5,1,1638.4,25.8,70238,27.7,10.2,6,,,False,False,False,True,False,False
100.0,4,0,2155.0,15.3,70863,28.8,15.8,5,126.1,0.0,False,False,False,False,False,True
19.0,1,0,2324.5,16.1,83796,41.1,13.4,6,250.3,0.0,False,False,True,False,False,False
52.0,2,0,1935.5,19.1,96734,32.2,13.0,9,6.5,1.0,False,True,False,False,False,False
37.0,2,0,1529.5,36.2,105462,32.7,11.3,7,316.5,0.0,False,False,False,False,True,False
77.0,4,0,1956.6,18.3,66372,26.5,15.3,10,75.6,0.0,True,False,False,False,False,False
140.0,5,1,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
25.0,1,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
29.0,2,0,2155.0,15.3,70863,28.8,15.8,5,51.2,0.0,False,False,False,False,False,True
40.0,2,0,1638.4,25.8,70238,27.7,10.2,9,296.1,0.0,False,False,False,True,False,False
80.0,4,1,1935.5,19.1,96734,32.2,13.0,12,131.5,0.0,False,True,False,False,False,False
26.0,1,0,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
60.0,3,0,1935.5,19.1,96734,32.2,13.0,12,,,False,True,False,False,False,False
59.0,3,0,1529.5,36.2,105462,32.7,11.3,12,135.4,0.0,False,False,False,False,True,False
137.0,6,1,1638.4,25.8,70238,27.7,10.2,5,,,False,False,False,True,False,False
62.0,4,1,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
42.0,2,0,2155.0,15.3,70863,28.8,15.8,4,,,False,False,False,False,False,True
64.0,3,0,1529.5,36.2,105462,32.7,11.3,9,,,False,False,False,False,True,False
25.0,2,0,1529.5,36.2,105462,32.7,11.3,4,121.2,0.0,False,False,False,False,True,False
45.0,2,0,1638.4,25.8,70238,27.7,10.2,9,,,False,False,False,True,False,False
45.0,2,0,2155.0,15.3,70863,28.8,15.8,4,125.9,0.0,False,False,False,False,False,True
19.0,1,0,2324.5,16.1,83796,41.1,13.4,1,,,False,False,True,False,False,False
75.0,3,0,1638.4,25.8,70238,27.7,10.2,6,,,False,False,False,True,False,False
43.0,2,0,1935.5,19.1,96734,32.2,13.0,6,255.9,0.0,False,True,False,False,False,False
70.0,3,0,1935.5,19.1,96734,32.2,13.0,12,,,False,True,False,False,False,False
59.0,3,0,1935.5,19.1,96734,32.2,13.0,12,141.3,0.0,False,True,False,False,False,False
88.0,4,0,2324.5,16.1,83796,41.1,13.4,9,,,False,False,True,False,False,False
30.0,1,0,1935.5,19.1,96734,32.2,13.0,9,,,False,True,False,False,False,False
42.0,2,0,1935.5,19.1,96734,32.2,13.0,1,,,False,True,False,False,False,False
44.0,3,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
22.0,1,0,1529.5,36.2,105462,32.7,11.3,1,,,False,False,False,False,True,False
99.0,5,0,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
41.0,2,0,2324.5,16.1,83796,41.1,13.4,11,79.3,0.0,False,False,True,False,False,False
35.0,1,0,1935.5,19.1,96734,32.2,13.0,1,,,False,True,False,False,False,False
40.0,2,0,2155.0,15.3,70863,28.8,15.8,1,123.2,0.0,False,False,False,False,False,True
65.0,3,0,1638.4,25.8,70238,27.7,10.2,4,,,False,False,False,True,False,False
36.0,1,0,1529.5,36.2,105462,32.7,11.3,8,121.2,0.0,False,False,False,False,True,False
58.0,3,0,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
57.0,3,0,1638.4,25.8,70238,27.7,10.2,1,158.8,0.0,False,False,False,True,False,False
78.0,4,0,1956.6,18.3,66372,26.5,15.3,9,109.7,1.0,True,False,False,False,False,False
56.0,3,0,1529.5,36.2,105462,32.7,11.3,2,,,False,False,False,False,True,False
49.0,3,0,1529.5,36.2,105462,32.7,11.3,3,,,False,False,False,False,True,False
66.0,3,0,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
96.0,4,0,2324.5,16.1,83796,41.1,13.4,5,78.2,0.0,False,False,True,False,False,False
35.0,1,0,1529.5,36.2,105462,32.7,11.3,2,,,False,False,False,False,True,False
39.0,1,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
32.0,2,0,2324.5,16.1,83796,41.1,13.4,1,,,False,False,True,False,False,False
73.0,4,0,2324.5,16.1,83796,41.1,13.4,11,,,False,False,True,False,False,False
36.0,2,0,2324.5,16.1,83796,41.1,13.4,5,337.3,0.0,False,False,True,False,False,False
60.0,3,0,2155.0,15.3,70863,28.8,15.8,6,,,False,False,False,False,False,True
92.0,3,0,2324.5,16.1,83796,41.1,13.4,10,,,False,False,True,False,False,False
73.0,3,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
150.0,4,1,2324.5,16.1,83796,41.1,13.4,12,172.9,0.0,False,False,True,False,False,False
132.0,5,1,1529.5,36.2,105462,32.7,11.3,10,134.5,0.0,False,False,False,False,True,False
68.0,3,0,1638.4,25.8,70238,27.7,10.2,1,,,False,False,False,True,False,False
92.0,4,0,2324.5,16.1,83796,41.1,13.4,11,,,False,False,True,False,False,False
75.0,1,0,2155.0,15.3,70863,28.8,15.8,1,,,False,False,False,False,False,True
30.0,2,0,2155.0,15.3,70863,28.8,15.8,7,135.6,0.0,False,False,False,False,False,True
34.0,2,0,1638.4,25.8,70238,27.7,10.2,11,356.7,0.0,False,False,False,True,False,False
50.0,2,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
99.0,4,0,2324.5,16.1,83796,41.1,13.4,5,,,False,False,True,False,False,False
17.0,1,0,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
68.0,3,0,1529.5,36.2,105462,32.7,11.3,11,,,False,False,False,False,True,False
85.0,4,0,1935.5,19.1,96734,32.2,13.0,5,,,False,True,False,False,False,False
63.0,3,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
104.0,4,1,1529.5,36.2,105462,32.7,11.3,6,43.9,0.0,False,False,False,False,True,False
22.0,2,0,2324.5,16.1,83796,41.1,13.4,1,,,False,False,True,False,False,False
22.0,1,0,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
102.0,4,1,1638.4,25.8,70238,27.7,10.2,2,,,False,False,False,True,False,False
320.0,10,1,1529.5,36.2,105462,32.7,11.3,7,,,False,False,False,False,True,False
44.0,2,0,2155.0,15.3,70863,28.8,15.8,7,22.0,0.0,False,False,False,False,False,True
47.0,2,0,2155.0,15.3,70863,28.8,15.8,5,23.5,0.0,False,False,False,False,False,True
80.0,4,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
20.0,1,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
76.0,4,1,1935.5,19.1,96734,32.2,13.0,6,,,False,True,False,False,False,False
40.0,2,0,1935.5,19.1,96734,32.2,13.0,12,67.2,0.0,False,True,False,False,False,False
16.0,1,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
39.0,2,0,1638.4,25.8,70238,27.7,10.2,3,,,False,False,False,True,False,False
102.0,4,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
78.0,4,1,1529.5,36.2,105462,32.7,11.3,11,139.2,0.0,False,False,False,False,True,False
40.0,1,0,2324.5,16.1,83796,41.1,13.4,1,,,False,False,True,False,False,False
46.0,2,0,2324.5,16.1,83796,41.1,13.4,10,,,False,False,True,False,False,False
42.0,2,0,1935.5,19.1,96734,32.2,13.0,11,,,False,True,False,False,False,False
107.0,4,0,1935.5,19.1,96734,32.2,13.0,2,,,False,True,False,False,False,False
23.0,1,0,1935.5,19.1,96734,32.2,13.0,12,111.5,0.0,False,True,False,False,False,False
85.0,4,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
72.0,4,0,2324.5,16.1,83796,41.1,13.4,3,111.1,0.0,False,False,True,False,False,False
69.0,3,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
44.0,2,0,1935.5,19.1,96734,32.2,13.0,3,,,False,True,False,False,False,False
83.0,3,1,1529.5,36.2,105462,32.7,11.3,5,,,False,False,False,False,True,False
45.0,2,0,2155.0,15.3,70863,28.8,15.8,9,,,False,False,False,False,False,True
35.0,2,0,2324.5,16.1,83796,41.1,13.4,2,,,False,False,True,False,False,False
18.0,1,0,1529.5,36.2,105462,32.7,11.3,1,97.2,0.0,False,False,False,False,True,False
65.0,3,0,1638.4,25.8,70238,27.7,10.2,5,,,False,False,False,True,False,False
68.0,4,0,1529.5,36.2,105462,32.7,11.3,6,,,False,False,False,False,True,False
38.0,2,0,2324.5,16.1,83796,41.1,13.4,4,168.2,0.0,False,False,True,False,False,False
128.0,5,1,1956.6,18.3,66372,26.5,15.3,11,,,True,False,False,False,False,False
33.0,2,0,2324.5,16.1,83796,41.1,13.4,12,,,False,False,True,False,False,False
140.0,7,1,1529.5,36.2,105462,32.7,11.3,12,,,False,False,False,False,True,False
25.0,1,0,1956.6,18.3,66372,26.5,15.3,11,,,True,False,False,False,False,False
53.0,3,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
38.0,1,0,1529.5,36.2,105462,32.7,11.3,11,,,False,False,False,False,True,False
15.0,1,0,2155.0,15.3,70863,28.8,15.8,8,,,False,False,False,False,False,True
69.0,3,0,1935.5,19.1,96734,32.2,13.0,7,,,False,True,False,False,False,False
34.0,1,0,2324.5,16.1,83796,41.1,13.4,8,,,False,False,True,False,False,False
85.0,5,0,2155.0,15.3,70863,28.8,15.8,3,,,False,False,False,False,False,True
87.0,3,0,2155.0,15.3,70863,28.8,15.8,12,,,False,False,False,False,False,True
33.0,2,0,2155.0,15.3,70863,28.8,15.8,4,398.7,0.0,False,False,False,False,False,True
101.0,4,0,1935.5,19.1,96734,32.2,13.0,7,251.3,0.0,False,True,False,False,False,False
53.0,2,0,2324.5,16.1,83796,41.1,13.4,1,353.8,0.0,False,False,True,False,False,False
